# https://dcc.ligo.org/LIGO-T1500293-v11/public
10.97   2.1426e-23
10.997  2.1201e-23
11.025  2.098e-23
11.053  2.0762e-23
11.081  2.0547e-23
11.109  2.0336e-23
11.138  2.0128e-23
11.166  1.9923e-23
11.194  1.972e-23
11.223  1.9521e-23
11.251  1.9325e-23
11.28   1.9132e-23
11.308  1.8941e-23
11.337  1.8753e-23
11.366  1.8568e-23
11.395  1.8386e-23
11.424  1.8206e-23
11.453  1.8028e-23
11.482  1.7853e-23
11.511  1.7681e-23
11.54   1.7511e-23
11.569  1.7343e-23
11.599  1.7177e-23
11.628  1.7014e-23
11.658  1.6853e-23
11.687  1.6694e-23
11.717  1.6537e-23
11.747  1.6382e-23
11.776  1.623e-23
11.806  1.6079e-23
11.836  1.593e-23
11.866  1.5783e-23
11.896  1.5638e-23
11.927  1.5495e-23
11.957  1.5354e-23
11.987  1.5214e-23
12.018  1.5077e-23
12.048  1.4941e-23
12.079  1.4806e-23
12.109  1.4674e-23
12.14   1.4543e-23
12.171  1.4413e-23
12.202  1.4286e-23
12.233  1.416e-23
12.264  1.4035e-23
12.295  1.3912e-23
12.326  1.379e-23
12.357  1.367e-23
12.389  1.3551e-23
12.42   1.3434e-23
12.452  1.3318e-23
12.483  1.3203e-23
12.515  1.309e-23
12.547  1.2978e-23
12.578  1.2868e-23
12.61   1.2758e-23
12.642  1.2651e-23
12.674  1.2544e-23
12.707  1.2438e-23
12.739  1.2334e-23
12.771  1.2231e-23
12.804  1.2129e-23
12.836  1.2028e-23
12.869  1.1929e-23
12.901  1.183e-23
12.934  1.1733e-23
12.967  1.1637e-23
13  1.1542e-23
13.033  1.1448e-23
13.066  1.1354e-23
13.099  1.1262e-23
13.132  1.1172e-23
13.166  1.1082e-23
13.199  1.0993e-23
13.233  1.0905e-23
13.266  1.0818e-23
13.3    1.0732e-23
13.334  1.0646e-23
13.367  1.0562e-23
13.401  1.0479e-23
13.435  1.0397e-23
13.469  1.0315e-23
13.504  1.0234e-23
13.538  1.0155e-23
13.572  1.0076e-23
13.607  9.9978e-24
13.641  9.9206e-24
13.676  9.8443e-24
13.71   9.7687e-24
13.745  9.694e-24
13.78   9.62e-24
13.815  9.5468e-24
13.85   9.4744e-24
13.885  9.4027e-24
13.921  9.3319e-24
13.956  9.2617e-24
13.991  9.1923e-24
14.027  9.1236e-24
14.062  9.0556e-24
14.098  8.9883e-24
14.134  8.9217e-24
14.17   8.8558e-24
14.206  8.7906e-24
14.242  8.7261e-24
14.278  8.6622e-24
14.314  8.5989e-24
14.35   8.5363e-24
14.387  8.4744e-24
14.423  8.4131e-24
14.46   8.3524e-24
14.497  8.2923e-24
14.533  8.2328e-24
14.57   8.1739e-24
14.607  8.1157e-24
14.644  8.058e-24
14.682  8.0008e-24
14.719  7.9443e-24
14.756  7.8883e-24
14.794  7.8329e-24
14.831  7.778e-24
14.869  7.7236e-24
14.907  7.6698e-24
14.944  7.6166e-24
14.982  7.5638e-24
15.02   7.5116e-24
15.058  7.4599e-24
15.097  7.4087e-24
15.135  7.358e-24
15.173  7.3077e-24
15.212  7.258e-24
15.25   7.2088e-24
15.289  7.16e-24
15.328  7.1117e-24
15.367  7.0639e-24
15.406  7.0165e-24
15.445  6.9696e-24
15.484  6.9231e-24
15.523  6.8771e-24
15.563  6.8315e-24
15.602  6.7863e-24
15.642  6.7416e-24
15.682  6.6973e-24
15.721  6.6534e-24
15.761  6.6099e-24
15.801  6.5669e-24
15.841  6.5242e-24
15.882  6.4819e-24
15.922  6.4401e-24
15.962  6.3986e-24
16.003  6.3575e-24
16.043  6.3168e-24
16.084  6.2765e-24
16.125  6.2365e-24
16.166  6.1969e-24
16.207  6.1577e-24
16.248  6.1188e-24
16.289  6.0803e-24
16.331  6.0422e-24
16.372  6.0043e-24
16.414  5.9669e-24
16.455  5.9298e-24
16.497  5.893e-24
16.539  5.8565e-24
16.581  5.8204e-24
16.623  5.7846e-24
16.665  5.7491e-24
16.707  5.7139e-24
16.75   5.6791e-24
16.792  5.6445e-24
16.835  5.6103e-24
16.878  5.5764e-24
16.92   5.5427e-24
16.963  5.5094e-24
17.006  5.4764e-24
17.05   5.4436e-24
17.093  5.4112e-24
17.136  5.379e-24
17.18   5.3471e-24
17.223  5.3155e-24
17.267  5.2841e-24
17.311  5.2531e-24
17.355  5.2223e-24
17.399  5.1917e-24
17.443  5.1615e-24
17.487  5.1315e-24
17.532  5.1017e-24
17.576  5.0722e-24
17.621  5.043e-24
17.665  5.014e-24
17.71   4.9852e-24
17.755  4.9567e-24
17.8    4.9284e-24
17.845  4.9004e-24
17.891  4.8726e-24
17.936  4.8451e-24
17.982  4.8177e-24
18.027  4.7906e-24
18.073  4.7638e-24
18.119  4.7371e-24
18.165  4.7107e-24
18.211  4.6845e-24
18.257  4.6585e-24
18.303  4.6327e-24
18.35   4.6071e-24
18.396  4.5818e-24
18.443  4.5566e-24
18.49   4.5317e-24
18.537  4.507e-24
18.584  4.4824e-24
18.631  4.4581e-24
18.678  4.4339e-24
18.726  4.41e-24
18.773  4.3863e-24
18.821  4.3627e-24
18.869  4.3393e-24
18.917  4.3161e-24
18.965  4.2931e-24
19.013  4.2703e-24
19.061  4.2477e-24
19.109  4.2252e-24
19.158  4.203e-24
19.206  4.1809e-24
19.255  4.1589e-24
19.304  4.1372e-24
19.353  4.1156e-24
19.402  4.0942e-24
19.451  4.0729e-24
19.501  4.0519e-24
19.55   4.031e-24
19.6    4.0102e-24
19.65   3.9896e-24
19.699  3.9692e-24
19.749  3.9489e-24
19.8    3.9288e-24
19.85   3.9088e-24
19.9    3.889e-24
19.951  3.8693e-24
20.001  3.8498e-24
20.052  3.8305e-24
20.103  3.8113e-24
20.154  3.7922e-24
20.205  3.7733e-24
20.256  3.7545e-24
20.308  3.7359e-24
20.359  3.7174e-24
20.411  3.699e-24
20.463  3.6808e-24
20.515  3.6627e-24
20.567  3.6448e-24
20.619  3.6269e-24
20.671  3.6093e-24
20.724  3.5917e-24
20.776  3.5743e-24
20.829  3.557e-24
20.882  3.5398e-24
20.935  3.5228e-24
20.988  3.5059e-24
21.041  3.4891e-24
21.095  3.4724e-24
21.148  3.4559e-24
21.202  3.4395e-24
21.256  3.4231e-24
21.31   3.407e-24
21.364  3.3909e-24
21.418  3.3749e-24
21.472  3.3591e-24
21.527  3.3434e-24
21.581  3.3278e-24
21.636  3.3123e-24
21.691  3.2969e-24
21.746  3.2816e-24
21.801  3.2665e-24
21.857  3.2514e-24
21.912  3.2364e-24
21.968  3.2216e-24
22.023  3.2069e-24
22.079  3.1922e-24
22.135  3.1777e-24
22.192  3.1633e-24
22.248  3.1489e-24
22.304  3.1347e-24
22.361  3.1206e-24
22.418  3.1066e-24
22.475  3.0926e-24
22.532  3.0788e-24
22.589  3.0651e-24
22.646  3.0514e-24
22.704  3.0379e-24
22.761  3.0244e-24
22.819  3.0111e-24
22.877  2.9978e-24
22.935  2.9846e-24
22.993  2.9716e-24
23.051  2.9586e-24
23.11   2.9457e-24
23.169  2.9329e-24
23.227  2.9201e-24
23.286  2.9075e-24
23.345  2.8949e-24
23.405  2.8825e-24
23.464  2.8701e-24
23.524  2.8578e-24
23.583  2.8456e-24
23.643  2.8335e-24
23.703  2.8214e-24
23.763  2.8095e-24
23.824  2.7976e-24
23.884  2.7858e-24
23.945  2.774e-24
24.005  2.7624e-24
24.066  2.7508e-24
24.127  2.7393e-24
24.189  2.7279e-24
24.25   2.7166e-24
24.312  2.7053e-24
24.373  2.6941e-24
24.435  2.683e-24
24.497  2.672e-24
24.559  2.661e-24
24.622  2.6501e-24
24.684  2.6393e-24
24.747  2.6286e-24
24.81   2.6179e-24
24.873  2.6073e-24
24.936  2.5968e-24
24.999  2.5863e-24
25.062  2.5759e-24
25.126  2.5656e-24
25.19   2.5553e-24
25.254  2.5451e-24
25.318  2.535e-24
25.382  2.5249e-24
25.446  2.5149e-24
25.511  2.505e-24
25.576  2.4952e-24
25.641  2.4854e-24
25.706  2.4756e-24
25.771  2.466e-24
25.836  2.4563e-24
25.902  2.4468e-24
25.968  2.4373e-24
26.033  2.4279e-24
26.1    2.4185e-24
26.166  2.4092e-24
26.232  2.4e-24
26.299  2.3908e-24
26.365  2.3817e-24
26.432  2.3726e-24
26.499  2.3636e-24
26.567  2.3547e-24
26.634  2.3458e-24
26.702  2.337e-24
26.769  2.3282e-24
26.837  2.3195e-24
26.906  2.3108e-24
26.974  2.3022e-24
27.042  2.2936e-24
27.111  2.2851e-24
27.18   2.2767e-24
27.249  2.2683e-24
27.318  2.26e-24
27.387  2.2517e-24
27.457  2.2435e-24
27.526  2.2353e-24
27.596  2.2271e-24
27.666  2.2191e-24
27.736  2.211e-24
27.807  2.2031e-24
27.877  2.1951e-24
27.948  2.1873e-24
28.019  2.1795e-24
28.09   2.1717e-24
28.161  2.164e-24
28.233  2.1563e-24
28.305  2.1486e-24
28.376  2.1411e-24
28.448  2.1335e-24
28.521  2.1261e-24
28.593  2.1186e-24
28.665  2.1112e-24
28.738  2.1039e-24
28.811  2.0966e-24
28.884  2.0893e-24
28.958  2.0821e-24
29.031  2.075e-24
29.105  2.0678e-24
29.179  2.0608e-24
29.253  2.0537e-24
29.327  2.0467e-24
29.401  2.0398e-24
29.476  2.0329e-24
29.551  2.026e-24
29.626  2.0192e-24
29.701  2.0125e-24
29.776  2.0057e-24
29.852  1.999e-24
29.928  1.9924e-24
30.004  1.9858e-24
30.08   1.9792e-24
30.156  1.9727e-24
30.233  1.9662e-24
30.309  1.9598e-24
30.386  1.9534e-24
30.463  1.947e-24
30.541  1.9407e-24
30.618  1.9344e-24
30.696  1.9281e-24
30.774  1.9219e-24
30.852  1.9158e-24
30.93   1.9096e-24
31.009  1.9035e-24
31.087  1.8975e-24
31.166  1.8914e-24
31.245  1.8855e-24
31.325  1.8795e-24
31.404  1.8736e-24
31.484  1.8677e-24
31.564  1.8619e-24
31.644  1.8561e-24
31.724  1.8503e-24
31.804  1.8446e-24
31.885  1.8389e-24
31.966  1.8332e-24
32.047  1.8276e-24
32.129  1.822e-24
32.21   1.8164e-24
32.292  1.8109e-24
32.374  1.8054e-24
32.456  1.7999e-24
32.538  1.7945e-24
32.621  1.7891e-24
32.704  1.7837e-24
32.787  1.7784e-24
32.87   1.7731e-24
32.953  1.7678e-24
33.037  1.7626e-24
33.121  1.7574e-24
33.205  1.7522e-24
33.289  1.7471e-24
33.374  1.742e-24
33.458  1.7369e-24
33.543  1.7319e-24
33.628  1.7268e-24
33.714  1.7219e-24
33.799  1.7169e-24
33.885  1.712e-24
33.971  1.7071e-24
34.057  1.7022e-24
34.144  1.6974e-24
34.23   1.6925e-24
34.317  1.6878e-24
34.404  1.683e-24
34.491  1.6783e-24
34.579  1.6736e-24
34.667  1.6689e-24
34.755  1.6643e-24
34.843  1.6596e-24
34.931  1.6551e-24
35.02   1.6505e-24
35.109  1.646e-24
35.198  1.6415e-24
35.287  1.637e-24
35.377  1.6325e-24
35.467  1.6281e-24
35.557  1.6237e-24
35.647  1.6193e-24
35.737  1.615e-24
35.828  1.6107e-24
35.919  1.6064e-24
36.01   1.6021e-24
36.101  1.5978e-24
36.193  1.5936e-24
36.285  1.5894e-24
36.377  1.5852e-24
36.469  1.5811e-24
36.562  1.577e-24
36.655  1.5729e-24
36.748  1.5688e-24
36.841  1.5647e-24
36.934  1.5607e-24
37.028  1.5567e-24
37.122  1.5527e-24
37.216  1.5488e-24
37.311  1.5448e-24
37.405  1.5409e-24
37.5    1.537e-24
37.595  1.5331e-24
37.691  1.5293e-24
37.787  1.5255e-24
37.882  1.5217e-24
37.979  1.5179e-24
38.075  1.5141e-24
38.172  1.5104e-24
38.268  1.5067e-24
38.366  1.503e-24
38.463  1.4993e-24
38.56   1.4957e-24
38.658  1.492e-24
38.756  1.4884e-24
38.855  1.4849e-24
38.953  1.4813e-24
39.052  1.4777e-24
39.151  1.4742e-24
39.251  1.4707e-24
39.35   1.4672e-24
39.45   1.4638e-24
39.55   1.4603e-24
39.651  1.4569e-24
39.751  1.4535e-24
39.852  1.4501e-24
39.953  1.4467e-24
40.055  1.4434e-24
40.156  1.44e-24
40.258  1.4367e-24
40.36   1.4334e-24
40.463  1.4302e-24
40.565  1.4269e-24
40.668  1.4237e-24
40.772  1.4204e-24
40.875  1.4172e-24
40.979  1.4141e-24
41.083  1.4109e-24
41.187  1.4078e-24
41.292  1.4046e-24
41.396  1.4015e-24
41.501  1.3984e-24
41.607  1.3953e-24
41.712  1.3923e-24
41.818  1.3892e-24
41.924  1.3862e-24
42.031  1.3832e-24
42.137  1.3802e-24
42.244  1.3772e-24
42.351  1.3743e-24
42.459  1.3713e-24
42.567  1.3684e-24
42.675  1.3655e-24
42.783  1.3626e-24
42.892  1.3597e-24
43  1.3569e-24
43.11   1.354e-24
43.219  1.3512e-24
43.329  1.3484e-24
43.439  1.3456e-24
43.549  1.3428e-24
43.659  1.34e-24
43.77   1.3373e-24
43.881  1.3345e-24
43.993  1.3318e-24
44.104  1.3291e-24
44.216  1.3264e-24
44.328  1.3237e-24
44.441  1.3211e-24
44.554  1.3184e-24
44.667  1.3158e-24
44.78   1.3132e-24
44.894  1.3106e-24
45.008  1.308e-24
45.122  1.3054e-24
45.236  1.3028e-24
45.351  1.3003e-24
45.466  1.2977e-24
45.582  1.2952e-24
45.697  1.2927e-24
45.813  1.2902e-24
45.929  1.2877e-24
46.046  1.2853e-24
46.163  1.2828e-24
46.28   1.2804e-24
46.397  1.2779e-24
46.515  1.2755e-24
46.633  1.2731e-24
46.752  1.2707e-24
46.87   1.2683e-24
46.989  1.266e-24
47.108  1.2636e-24
47.228  1.2613e-24
47.348  1.2589e-24
47.468  1.2566e-24
47.588  1.2543e-24
47.709  1.252e-24
47.83   1.2498e-24
47.952  1.2475e-24
48.073  1.2452e-24
48.195  1.243e-24
48.318  1.2408e-24
48.44   1.2385e-24
48.563  1.2363e-24
48.686  1.2341e-24
48.81   1.232e-24
48.934  1.2298e-24
49.058  1.2276e-24
49.183  1.2255e-24
49.307  1.2233e-24
49.432  1.2212e-24
49.558  1.2191e-24
49.684  1.217e-24
49.81   1.2149e-24
49.936  1.2128e-24
50.063  1.2107e-24
50.19   1.2087e-24
50.317  1.2066e-24
50.445  1.2046e-24
50.573  1.2025e-24
50.701  1.2005e-24
50.83   1.1985e-24
50.959  1.1965e-24
51.088  1.1945e-24
51.218  1.1926e-24
51.348  1.1906e-24
51.478  1.1886e-24
51.609  1.1867e-24
51.74   1.1847e-24
51.871  1.1828e-24
52.003  1.1809e-24
52.135  1.179e-24
52.267  1.1771e-24
52.4    1.1752e-24
52.533  1.1733e-24
52.666  1.1714e-24
52.8    1.1696e-24
52.934  1.1677e-24
53.068  1.1659e-24
53.203  1.1641e-24
53.338  1.1622e-24
53.473  1.1604e-24
53.609  1.1586e-24
53.745  1.1568e-24
53.881  1.155e-24
54.018  1.1533e-24
54.155  1.1515e-24
54.292  1.1497e-24
54.43   1.148e-24
54.568  1.1462e-24
54.707  1.1445e-24
54.846  1.1428e-24
54.985  1.1411e-24
55.124  1.1394e-24
55.264  1.1377e-24
55.404  1.136e-24
55.545  1.1343e-24
55.686  1.1326e-24
55.827  1.1309e-24
55.969  1.1293e-24
56.111  1.1276e-24
56.253  1.126e-24
56.396  1.1244e-24
56.539  1.1227e-24
56.683  1.1211e-24
56.827  1.1195e-24
56.971  1.1179e-24
57.115  1.1163e-24
57.26   1.1147e-24
57.406  1.1132e-24
57.551  1.1116e-24
57.697  1.11e-24
57.844  1.1085e-24
57.99   1.1069e-24
58.138  1.1054e-24
58.285  1.1039e-24
58.433  1.1023e-24
58.581  1.1008e-24
58.73   1.0993e-24
58.879  1.0978e-24
59.029  1.0963e-24
59.178  1.0948e-24
59.328  1.0933e-24
59.479  1.0919e-24
59.63   1.0904e-24
59.781  1.0889e-24
59.933  1.0875e-24
60.085  1.086e-24
60.238  1.0846e-24
60.39   1.0832e-24
60.544  1.0817e-24
60.697  1.0803e-24
60.851  1.0789e-24
61.006  1.0775e-24
61.161  1.0761e-24
61.316  1.0747e-24
61.471  1.0733e-24
61.627  1.072e-24
61.784  1.0706e-24
61.941  1.0692e-24
62.098  1.0679e-24
62.255  1.0665e-24
62.413  1.0652e-24
62.572  1.0638e-24
62.731  1.0625e-24
62.89   1.0612e-24
63.049  1.0599e-24
63.209  1.0586e-24
63.37   1.0572e-24
63.531  1.0559e-24
63.692  1.0547e-24
63.853  1.0534e-24
64.015  1.0521e-24
64.178  1.0508e-24
64.341  1.0495e-24
64.504  1.0483e-24
64.668  1.047e-24
64.832  1.0458e-24
64.996  1.0445e-24
65.161  1.0433e-24
65.327  1.042e-24
65.492  1.0408e-24
65.659  1.0396e-24
65.825  1.0384e-24
65.992  1.0372e-24
66.16   1.036e-24
66.328  1.0347e-24
66.496  1.0336e-24
66.665  1.0324e-24
66.834  1.0312e-24
67.003  1.03e-24
67.174  1.0288e-24
67.344  1.0277e-24
67.515  1.0265e-24
67.686  1.0253e-24
67.858  1.0242e-24
68.03   1.023e-24
68.203  1.0219e-24
68.376  1.0208e-24
68.549  1.0196e-24
68.723  1.0185e-24
68.898  1.0174e-24
69.073  1.0163e-24
69.248  1.0152e-24
69.424  1.0141e-24
69.6    1.013e-24
69.776  1.0119e-24
69.953  1.0108e-24
70.131  1.0097e-24
70.309  1.0086e-24
70.487  1.0075e-24
70.666  1.0065e-24
70.846  1.0054e-24
71.025  1.0044e-24
71.206  1.0033e-24
71.386  1.0022e-24
71.567  1.0012e-24
71.749  1.0002e-24
71.931  9.9912e-25
72.114  9.9809e-25
72.297  9.9707e-25
72.48   9.9604e-25
72.664  9.9503e-25
72.849  9.9402e-25
73.033  9.9301e-25
73.219  9.92e-25
73.405  9.9101e-25
73.591  9.9001e-25
73.778  9.8902e-25
73.965  9.8804e-25
74.152  9.8706e-25
74.341  9.8608e-25
74.529  9.8511e-25
74.718  9.8414e-25
74.908  9.8318e-25
75.098  9.8222e-25
75.289  9.8126e-25
75.48   9.8031e-25
75.671  9.7937e-25
75.863  9.7843e-25
76.056  9.7749e-25
76.249  9.7656e-25
76.442  9.7563e-25
76.636  9.747e-25
76.831  9.7378e-25
77.026  9.7287e-25
77.221  9.7196e-25
77.417  9.7105e-25
77.614  9.7014e-25
77.811  9.6924e-25
78.008  9.6835e-25
78.206  9.6746e-25
78.405  9.6657e-25
78.604  9.6569e-25
78.803  9.6481e-25
79.003  9.6393e-25
79.203  9.6306e-25
79.404  9.6219e-25
79.606  9.6133e-25
79.808  9.6047e-25
80.011  9.5961e-25
80.214  9.5876e-25
80.417  9.5791e-25
80.621  9.5706e-25
80.826  9.5622e-25
81.031  9.5539e-25
81.237  9.5455e-25
81.443  9.5372e-25
81.649  9.529e-25
81.857  9.5208e-25
82.064  9.5126e-25
82.273  9.5044e-25
82.481  9.4963e-25
82.691  9.4883e-25
82.9    9.4802e-25
83.111  9.4722e-25
83.322  9.4643e-25
83.533  9.4563e-25
83.745  9.4484e-25
83.958  9.4406e-25
84.171  9.4328e-25
84.384  9.425e-25
84.598  9.4172e-25
84.813  9.4095e-25
85.028  9.4018e-25
85.244  9.3942e-25
85.461  9.3866e-25
85.677  9.379e-25
85.895  9.3715e-25
86.113  9.3639e-25
86.331  9.3565e-25
86.55   9.349e-25
86.77   9.3416e-25
86.99   9.3343e-25
87.211  9.3269e-25
87.432  9.3196e-25
87.654  9.3123e-25
87.877  9.3051e-25
88.1    9.2979e-25
88.323  9.2907e-25
88.547  9.2836e-25
88.772  9.2765e-25
88.997  9.2694e-25
89.223  9.2624e-25
89.45   9.2554e-25
89.677  9.2484e-25
89.904  9.2415e-25
90.132  9.2345e-25
90.361  9.2277e-25
90.59   9.2208e-25
90.82   9.214e-25
91.051  9.2072e-25
91.282  9.2005e-25
91.513  9.1937e-25
91.746  9.1871e-25
91.978  9.1804e-25
92.212  9.1738e-25
92.446  9.1672e-25
