# https://apps.et-gw.eu/tds/?content=3&r=14323
   1.0000000e+00   4.8012536e-21
   1.0030759e+00   4.6320455e-21
   1.0061612e+00   4.4689088e-21
   1.0092560e+00   4.3116372e-21
   1.0123603e+00   4.1600311e-21
   1.0154742e+00   4.0138974e-21
   1.0185976e+00   3.8730494e-21
   1.0217307e+00   3.7373062e-21
   1.0248734e+00   3.6064932e-21
   1.0280258e+00   3.4804413e-21
   1.0311878e+00   3.3589872e-21
   1.0343596e+00   3.2419726e-21
   1.0375412e+00   3.1292449e-21
   1.0407325e+00   3.0206562e-21
   1.0439336e+00   2.9160636e-21
   1.0471446e+00   2.8153289e-21
   1.0503655e+00   2.7183188e-21
   1.0535963e+00   2.6249039e-21
   1.0568370e+00   2.5349596e-21
   1.0600877e+00   2.4483652e-21
   1.0633483e+00   2.3650041e-21
   1.0666191e+00   2.2847636e-21
   1.0698998e+00   2.2075347e-21
   1.0731907e+00   2.1332121e-21
   1.0764917e+00   2.0616941e-21
   1.0798028e+00   1.9928822e-21
   1.0831241e+00   1.9266814e-21
   1.0864557e+00   1.8629997e-21
   1.0897974e+00   1.8017484e-21
   1.0931495e+00   1.7428414e-21
   1.0965119e+00   1.6861959e-21
   1.0998846e+00   1.6317315e-21
   1.1032677e+00   1.5793663e-21
   1.1066612e+00   1.5290198e-21
   1.1100651e+00   1.4806187e-21
   1.1134795e+00   1.4340924e-21
   1.1169044e+00   1.3893729e-21
   1.1203398e+00   1.3463942e-21
   1.1237859e+00   1.3050930e-21
   1.1272425e+00   1.2654079e-21
   1.1307097e+00   1.2272799e-21
   1.1341876e+00   1.1906519e-21
   1.1376762e+00   1.1554686e-21
   1.1411755e+00   1.1216767e-21
   1.1446856e+00   1.0892249e-21
   1.1482065e+00   1.0580633e-21
   1.1517382e+00   1.0281438e-21
   1.1552808e+00   9.9942002e-22
   1.1588343e+00   9.7184693e-22
   1.1623987e+00   9.4538110e-22
   1.1659741e+00   9.1998047e-22
   1.1695605e+00   8.9560438e-22
   1.1731579e+00   8.7221349e-22
   1.1767663e+00   8.4976973e-22
   1.1803859e+00   8.2823627e-22
   1.1840166e+00   8.0757748e-22
   1.1876585e+00   7.8775886e-22
   1.1913115e+00   7.6874703e-22
   1.1949758e+00   7.5050971e-22
   1.1986514e+00   7.3301566e-22
   1.2023383e+00   7.1623537e-22
   1.2060365e+00   7.0014213e-22
   1.2097461e+00   6.8470749e-22
   1.2134671e+00   6.6990374e-22
   1.2171996e+00   6.5570408e-22
   1.2209435e+00   6.4208263e-22
   1.2246989e+00   6.2901440e-22
   1.2284659e+00   6.1647527e-22
   1.2322445e+00   6.0444198e-22
   1.2360347e+00   5.9289207e-22
   1.2398366e+00   5.8180393e-22
   1.2436502e+00   5.7115672e-22
   1.2474755e+00   5.6093038e-22
   1.2513125e+00   5.5110561e-22
   1.2551614e+00   5.4166386e-22
   1.2590221e+00   5.3258729e-22
   1.2628946e+00   5.2385878e-22
   1.2667791e+00   5.1546190e-22
   1.2706756e+00   5.0738087e-22
   1.2745840e+00   4.9960061e-22
   1.2785044e+00   4.9210663e-22
   1.2824369e+00   4.8488509e-22
   1.2863815e+00   4.7792275e-22
   1.2903382e+00   4.7120695e-22
   1.2943071e+00   4.6472560e-22
   1.2982882e+00   4.5846716e-22
   1.3022816e+00   4.5242075e-22
   1.3062872e+00   4.4657642e-22
   1.3103052e+00   4.4092413e-22
   1.3143355e+00   4.3545429e-22
   1.3183782e+00   4.3015773e-22
   1.3224333e+00   4.2502577e-22
   1.3265010e+00   4.2005016e-22
   1.3305811e+00   4.1522304e-22
   1.3346738e+00   4.1053698e-22
   1.3387790e+00   4.0598493e-22
   1.3428969e+00   4.0156019e-22
   1.3470275e+00   3.9725643e-22
   1.3511708e+00   3.9306763e-22
   1.3553268e+00   3.8898813e-22
   1.3594956e+00   3.8501253e-22
   1.3636772e+00   3.8113575e-22
   1.3678716e+00   3.7735298e-22
   1.3720790e+00   3.7365966e-22
   1.3762993e+00   3.7005149e-22
   1.3805326e+00   3.6652442e-22
   1.3847790e+00   3.6307461e-22
   1.3890384e+00   3.5969843e-22
   1.3933108e+00   3.5639245e-22
   1.3975965e+00   3.5315346e-22
   1.4018953e+00   3.4997841e-22
   1.4062073e+00   3.4686453e-22
   1.4105326e+00   3.4380913e-22
   1.4148712e+00   3.4080961e-22
   1.4192231e+00   3.3786354e-22
